PokemonId	|	MoveId
162	|	Sunny-Day
162	|	Shadow-Ball
162	|	Rock-Smash
162	|	Whirlpool
162	|	Uproar
162	|	Facade
162	|	Focus-Punch
162	|	Follow-Me
162	|	Helping-Hand
162	|	Trick
162	|	Brick-Break
162	|	Knock-Off
162	|	Endeavor
162	|	Secret-Power
162	|	Hyper-Voice
162	|	Covet
162	|	Shock-Wave
162	|	Water-Pulse
162	|	Natural-Gift
162	|	U-Turn
162	|	Fling
162	|	Me-First
162	|	Last-Resort
162	|	Sucker-Punch
162	|	Aqua-Tail
162	|	Seed-Bomb
162	|	Focus-Blast
162	|	Giga-Impact
162	|	Shadow-Claw
162	|	Zen-Headbutt
162	|	Captivate
162	|	Grass-Knot
162	|	Charge-Beam
162	|	Hone-Claws
162	|	Coil
162	|	Round
162	|	Echoed-Voice
162	|	Retaliate
162	|	Work-Up
162	|	Play-Rough
162	|	Confide
162	|	Baby-Doll-Eyes
162	|	Power-Up-Punch
162	|	Brutal-Swing
162	|	Tera-Blast
162	|	Tidy-Up
162	|	Trailblaze
162	|	Chilling-Water
163	|	Wing-Attack
163	|	Whirlwind
163	|	Fly
163	|	Tackle
163	|	Take-Down
163	|	Double-Edge
163	|	Growl
163	|	Supersonic
163	|	Psybeam
163	|	Peck
163	|	Toxic
163	|	Confusion
163	|	Psychic
163	|	Hypnosis
163	|	Agility
163	|	Night-Shade
163	|	Mimic
163	|	Screech
163	|	Double-Team
163	|	Confuse-Ray
163	|	Haze
163	|	Reflect
163	|	Mirror-Move
163	|	Swift
163	|	Amnesia
163	|	Dream-Eater
163	|	Sky-Attack
163	|	Flash
163	|	Rest
163	|	Substitute
163	|	Thief
163	|	Nightmare
163	|	Snore
163	|	Curse
163	|	Spite
163	|	Protect
163	|	Feint-Attack
163	|	Mud-Slap
163	|	Foresight
163	|	Detect
163	|	Endure
163	|	Swagger
163	|	Steel-Wing
163	|	Mean-Look
163	|	Attract
163	|	Sleep-Talk
163	|	Return
163	|	Frustration
163	|	Hidden-Power
163	|	Twister
163	|	Rain-Dance
163	|	Sunny-Day
163	|	Psych-Up
163	|	Shadow-Ball
163	|	Uproar
163	|	Heat-Wave
163	|	Facade
163	|	Magic-Coat
163	|	Recycle
163	|	Skill-Swap
163	|	Imprison
163	|	Secret-Power
163	|	Feather-Dance
163	|	Hyper-Voice
163	|	Air-Cutter
163	|	Silver-Wind
163	|	Extrasensory
163	|	Aerial-Ace
163	|	Calm-Mind
163	|	Roost
163	|	Natural-Gift
163	|	Pluck
163	|	Tailwind
163	|	Psycho-Shift
163	|	Air-Slash
163	|	Brave-Bird
163	|	Nasty-Plot
163	|	Zen-Headbutt
163	|	Defog
163	|	Captivate
163	|	Ominous-Wind
163	|	Synchronoise
163	|	Round
163	|	Echoed-Voice
163	|	Stored-Power
163	|	Acrobatics
163	|	Work-Up
163	|	Hurricane
163	|	Moonblast
163	|	Confide
163	|	Dual-Wingbeat
163	|	Tera-Blast
164	|	Wing-Attack
164	|	Whirlwind
164	|	Fly
164	|	Tackle
164	|	Body-Slam
164	|	Take-Down
164	|	Double-Edge
164	|	Growl
164	|	Supersonic
164	|	Psybeam
164	|	Hyper-Beam
164	|	Peck
164	|	Toxic
164	|	Confusion
164	|	Psychic
164	|	Hypnosis
164	|	Agility
164	|	Night-Shade
164	|	Mimic
164	|	Screech
164	|	Double-Team
164	|	Confuse-Ray
164	|	Haze
164	|	Reflect
164	|	Swift
164	|	Amnesia
164	|	Dream-Eater
164	|	Sky-Attack
164	|	Flash
164	|	Rest
164	|	Substitute
164	|	Thief
164	|	Nightmare
164	|	Snore
164	|	Curse
164	|	Spite
164	|	Protect
164	|	Scary-Face
164	|	Mud-Slap
164	|	Foresight
164	|	Detect
164	|	Endure
164	|	Swagger
164	|	Steel-Wing
164	|	Attract
164	|	Sleep-Talk
164	|	Return
164	|	Frustration
164	|	Hidden-Power
164	|	Twister
164	|	Rain-Dance
164	|	Sunny-Day
164	|	Psych-Up
164	|	Shadow-Ball
164	|	Future-Sight
164	|	Uproar
164	|	Heat-Wave
164	|	Facade
164	|	Magic-Coat
164	|	Recycle
164	|	Skill-Swap
164	|	Imprison
164	|	Secret-Power
164	|	Feather-Dance
164	|	Hyper-Voice
164	|	Air-Cutter
164	|	Silver-Wind
164	|	Extrasensory
164	|	Aerial-Ace
164	|	Calm-Mind
164	|	Roost
164	|	Natural-Gift
164	|	Pluck
164	|	Tailwind
164	|	Psycho-Shift
164	|	Air-Slash
164	|	Brave-Bird
164	|	Giga-Impact
164	|	Nasty-Plot
164	|	Zen-Headbutt
164	|	Defog
164	|	Captivate
164	|	Ominous-Wind
164	|	Synchronoise
164	|	Round
164	|	Echoed-Voice
164	|	Stored-Power
164	|	Acrobatics
164	|	Work-Up
164	|	Hurricane
164	|	Moonblast
164	|	Confide
164	|	Laser-Focus
164	|	Dual-Wingbeat
164	|	Tera-Blast
164	|	Psychic-Noise
165	|	Comet-Punch
165	|	Mega-Punch
165	|	Ice-Punch
165	|	Thunder-Punch
165	|	Swords-Dance
165	|	Headbutt
165	|	Tackle
165	|	Double-Edge
165	|	Supersonic
165	|	Psybeam
165	|	Counter
165	|	Solar-Beam
165	|	String-Shot
165	|	Dig
165	|	Toxic
165	|	Agility
165	|	Mimic
165	|	Screech
165	|	Double-Team
165	|	Light-Screen
165	|	Reflect
165	|	Bide
165	|	Swift
165	|	Dizzy-Punch
165	|	Flash
165	|	Rest
165	|	Substitute
165	|	Thief
165	|	Snore
165	|	Curse
165	|	Protect
165	|	Mach-Punch
165	|	Giga-Drain
165	|	Endure
165	|	Rollout
165	|	Swagger
165	|	Attract
165	|	Sleep-Talk
165	|	Return
165	|	Frustration
165	|	Safeguard
165	|	Dynamic-Punch
165	|	Baton-Pass
165	|	Encore
165	|	Sweet-Scent
165	|	Hidden-Power
165	|	Sunny-Day
165	|	Uproar
165	|	Facade
165	|	Focus-Punch
165	|	Brick-Break
165	|	Knock-Off
165	|	Secret-Power
165	|	Air-Cutter
165	|	Silver-Wind
165	|	Aerial-Ace
165	|	Roost
165	|	Natural-Gift
165	|	Tailwind
165	|	U-Turn
165	|	Fling
165	|	Air-Slash
165	|	Bug-Buzz
165	|	Drain-Punch
165	|	Captivate
165	|	Bug-Bite
165	|	Ominous-Wind
165	|	Round
165	|	Acrobatics
165	|	Struggle-Bug
165	|	Confide
165	|	Infestation
165	|	Power-Up-Punch
166	|	Comet-Punch
166	|	Mega-Punch
166	|	Ice-Punch
166	|	Thunder-Punch
166	|	Swords-Dance
166	|	Headbutt
166	|	Tackle
166	|	Double-Edge
166	|	Supersonic
166	|	Hyper-Beam
166	|	Strength
166	|	Solar-Beam
166	|	String-Shot
166	|	Dig
166	|	Toxic
166	|	Agility
166	|	Mimic
166	|	Double-Team
166	|	Light-Screen
166	|	Reflect
166	|	Swift
166	|	Flash
166	|	Rest
166	|	Substitute
166	|	Thief
166	|	Snore
166	|	Curse
166	|	Protect
166	|	Mach-Punch
166	|	Giga-Drain
166	|	Endure
166	|	Rollout
166	|	Swagger
166	|	Attract
166	|	Sleep-Talk
166	|	Return
166	|	Frustration
166	|	Safeguard
166	|	Dynamic-Punch
166	|	Baton-Pass
166	|	Sweet-Scent
166	|	Hidden-Power
166	|	Sunny-Day
166	|	Rock-Smash
166	|	Uproar
166	|	Facade
166	|	Focus-Punch
166	|	Brick-Break
166	|	Knock-Off
166	|	Secret-Power
166	|	Air-Cutter
166	|	Silver-Wind
166	|	Aerial-Ace
166	|	Roost
166	|	Natural-Gift
166	|	Tailwind
166	|	U-Turn
166	|	Fling
166	|	Air-Slash
166	|	Bug-Buzz
166	|	Drain-Punch
166	|	Focus-Blast
166	|	Giga-Impact
166	|	Defog
166	|	Captivate
166	|	Bug-Bite
166	|	Ominous-Wind
166	|	Round
166	|	Acrobatics
166	|	Struggle-Bug
166	|	Confide
166	|	Infestation
166	|	Power-Up-Punch
167	|	Body-Slam
167	|	Double-Edge
167	|	Poison-Sting
167	|	Twineedle
167	|	Pin-Missile
167	|	Sonic-Boom
167	|	Disable
167	|	Psybeam
167	|	Absorb
167	|	Solar-Beam
167	|	String-Shot
167	|	Dig
167	|	Toxic
167	|	Psychic
167	|	Agility
167	|	Night-Shade
167	|	Mimic
167	|	Screech
167	|	Double-Team
167	|	Constrict
167	|	Leech-Life
167	|	Flash
167	|	Fury-Swipes
167	|	Rest
167	|	Substitute
167	|	Thief
167	|	Spider-Web
167	|	Snore
167	|	Curse
167	|	Spite
167	|	Protect
167	|	Scary-Face
167	|	Sludge-Bomb
167	|	Giga-Drain
167	|	Endure
167	|	Swagger
167	|	Attract
167	|	Sleep-Talk
167	|	Return
167	|	Frustration
167	|	Megahorn
167	|	Baton-Pass
167	|	Pursuit
167	|	Hidden-Power
167	|	Sunny-Day
167	|	Facade
167	|	Knock-Off
167	|	Secret-Power
167	|	Signal-Beam
167	|	Bounce
167	|	Natural-Gift
167	|	Sucker-Punch
167	|	Toxic-Spikes
167	|	Poison-Jab
167	|	Night-Slash
167	|	X-Scissor
167	|	Bug-Buzz
167	|	Shadow-Sneak
167	|	Cross-Poison
167	|	Captivate
167	|	Bug-Bite
167	|	Hone-Claws
167	|	Venoshock
167	|	Rage-Powder
167	|	Sludge-Wave
167	|	Acid-Spray
167	|	Foul-Play
167	|	Round
167	|	Hex
167	|	Struggle-Bug
167	|	Electroweb
167	|	Sticky-Web
167	|	Confide
167	|	Infestation
167	|	Toxic-Thread
167	|	Lunge
167	|	Skitter-Smack
167	|	Tera-Blast
167	|	Pounce
167	|	Trailblaze
168	|	Swords-Dance
168	|	Body-Slam
168	|	Double-Edge
168	|	Poison-Sting
168	|	Pin-Missile
168	|	Disable
168	|	Hyper-Beam
168	|	Absorb
168	|	Solar-Beam
168	|	String-Shot
168	|	Dig
168	|	Toxic
168	|	Psychic
168	|	Agility
168	|	Night-Shade
168	|	Mimic
168	|	Screech
168	|	Double-Team
168	|	Focus-Energy
168	|	Constrict
168	|	Leech-Life
168	|	Flash
168	|	Fury-Swipes
168	|	Rest
168	|	Substitute
168	|	Thief
168	|	Spider-Web
168	|	Snore
168	|	Curse
168	|	Spite
168	|	Protect
168	|	Scary-Face
168	|	Sludge-Bomb
168	|	Giga-Drain
168	|	Endure
168	|	Swagger
168	|	Attract
168	|	Sleep-Talk
168	|	Return
168	|	Frustration
168	|	Megahorn
168	|	Baton-Pass
168	|	Hidden-Power
168	|	Sunny-Day
168	|	Facade
168	|	Knock-Off
168	|	Secret-Power
168	|	Signal-Beam
168	|	Bounce
168	|	Natural-Gift
168	|	Sucker-Punch
168	|	Toxic-Spikes
168	|	Poison-Jab
168	|	Night-Slash
168	|	X-Scissor
168	|	Bug-Buzz
168	|	Giga-Impact
168	|	Shadow-Sneak
168	|	Cross-Poison
168	|	Captivate
168	|	Bug-Bite
168	|	Hone-Claws
168	|	Venoshock
168	|	Rage-Powder
168	|	Sludge-Wave
168	|	Acid-Spray
168	|	Foul-Play
168	|	Round
168	|	Hex
168	|	Struggle-Bug
168	|	Electroweb
168	|	Sticky-Web
168	|	Fell-Stinger
168	|	Confide
168	|	Venom-Drench
168	|	Infestation
168	|	Toxic-Thread
168	|	Throat-Chop
168	|	Lunge
168	|	Smart-Strike
168	|	Stomping-Tantrum
168	|	Skitter-Smack
168	|	Tera-Blast
168	|	Pounce
168	|	Trailblaze
169	|	Wing-Attack
169	|	Fly
169	|	Double-Edge
169	|	Bite
169	|	Supersonic
169	|	Hyper-Beam
169	|	Absorb
169	|	Toxic
169	|	Agility
169	|	Mimic
169	|	Screech
169	|	Double-Team
169	|	Confuse-Ray
169	|	Haze
169	|	Swift
169	|	Leech-Life
169	|	Sky-Attack
169	|	Rest
169	|	Super-Fang
169	|	Substitute
169	|	Thief
169	|	Snore
169	|	Curse
169	|	Protect
169	|	Sludge-Bomb
169	|	Detect
169	|	Giga-Drain
169	|	Endure
169	|	Swagger
169	|	Steel-Wing
169	|	Mean-Look
169	|	Attract
169	|	Sleep-Talk
169	|	Return
169	|	Frustration
169	|	Hidden-Power
169	|	Twister
169	|	Rain-Dance
169	|	Sunny-Day
169	|	Crunch
169	|	Shadow-Ball
169	|	Uproar
169	|	Heat-Wave
169	|	Torment
169	|	Facade
169	|	Taunt
169	|	Snatch
169	|	Secret-Power
169	|	Poison-Fang
169	|	Astonish
169	|	Air-Cutter
169	|	Aerial-Ace
169	|	Roost
169	|	Natural-Gift
169	|	Pluck
169	|	Tailwind
169	|	U-Turn
169	|	Payback
169	|	Assurance
169	|	Dark-Pulse
169	|	Air-Slash
169	|	X-Scissor
169	|	Brave-Bird
169	|	Giga-Impact
169	|	Nasty-Plot
169	|	Zen-Headbutt
169	|	Defog
169	|	Cross-Poison
169	|	Captivate
169	|	Ominous-Wind
169	|	Venoshock
169	|	Round
169	|	Quick-Guard
169	|	Hex
169	|	Acrobatics
169	|	Hurricane
169	|	Confide
169	|	Venom-Drench
169	|	Dual-Wingbeat
170	|	Take-Down
170	|	Double-Edge
170	|	Supersonic
170	|	Mist
170	|	Water-Gun
170	|	Hydro-Pump
170	|	Surf
170	|	Ice-Beam
170	|	Blizzard
170	|	Psybeam
170	|	Bubble-Beam
170	|	Thunderbolt
170	|	Thunder-Wave
170	|	Thunder
170	|	Toxic
170	|	Agility
170	|	Mimic
170	|	Screech
170	|	Double-Team
170	|	Confuse-Ray
170	|	Waterfall
170	|	Amnesia
170	|	Bubble
170	|	Flash
170	|	Rest
170	|	Substitute
170	|	Snore
170	|	Curse
170	|	Flail
170	|	Protect
170	|	Zap-Cannon
170	|	Icy-Wind
170	|	Endure
170	|	Swagger
170	|	Spark
170	|	Attract
170	|	Sleep-Talk
170	|	Heal-Bell
170	|	Return
170	|	Frustration
170	|	Hidden-Power
170	|	Rain-Dance
170	|	Whirlpool
170	|	Hail
170	|	Facade
170	|	Charge
170	|	Secret-Power
170	|	Dive
170	|	Signal-Beam
170	|	Muddy-Water
170	|	Bounce
170	|	Shock-Wave
170	|	Water-Pulse
170	|	Brine
170	|	Natural-Gift
170	|	Sucker-Punch
170	|	Aqua-Ring
170	|	Discharge
170	|	Captivate
170	|	Charge-Beam
170	|	Electro-Ball
170	|	Soak
170	|	Round
170	|	Scald
170	|	Volt-Switch
170	|	Electroweb
170	|	Wild-Charge
170	|	Ion-Deluge
170	|	Confide
170	|	Eerie-Impulse
170	|	Electric-Terrain
170	|	Dazzling-Gleam
170	|	Liquidation
170	|	Rising-Voltage
170	|	Flip-Turn
170	|	Tera-Blast
170	|	Chilling-Water
171	|	Take-Down
171	|	Double-Edge
171	|	Supersonic
171	|	Mist
171	|	Water-Gun
171	|	Hydro-Pump
171	|	Surf
171	|	Ice-Beam
171	|	Blizzard
171	|	Psybeam
171	|	Bubble-Beam
171	|	Hyper-Beam
171	|	Thunderbolt
171	|	Thunder-Wave
171	|	Thunder
171	|	Toxic
171	|	Agility
171	|	Mimic
171	|	Screech
171	|	Double-Team
171	|	Confuse-Ray
171	|	Waterfall
171	|	Amnesia
171	|	Bubble
171	|	Flash
171	|	Rest
171	|	Substitute
171	|	Snore
171	|	Curse
171	|	Flail
171	|	Protect
171	|	Zap-Cannon
171	|	Icy-Wind
171	|	Endure
171	|	Swagger
171	|	Spark
171	|	Attract
171	|	Sleep-Talk
171	|	Heal-Bell
171	|	Return
171	|	Frustration
171	|	Hidden-Power
171	|	Rain-Dance
171	|	Whirlpool
171	|	Stockpile
171	|	Spit-Up
171	|	Swallow
171	|	Hail
171	|	Facade
171	|	Charge
171	|	Secret-Power
171	|	Dive
171	|	Signal-Beam
171	|	Muddy-Water
171	|	Bounce
171	|	Shock-Wave
171	|	Water-Pulse
171	|	Brine
171	|	Natural-Gift
171	|	Sucker-Punch
171	|	Aqua-Ring
171	|	Aqua-Tail
171	|	Giga-Impact
171	|	Discharge
171	|	Captivate
171	|	Charge-Beam
171	|	Electro-Ball
171	|	Soak
171	|	Round
171	|	Scald
171	|	Volt-Switch
171	|	Electroweb
171	|	Wild-Charge
171	|	Ion-Deluge
171	|	Confide
171	|	Eerie-Impulse
171	|	Electric-Terrain
171	|	Dazzling-Gleam
171	|	Spotlight
171	|	Liquidation
171	|	Rising-Voltage
171	|	Flip-Turn
171	|	Tera-Blast
171	|	Chilling-Water
172	|	Double-Slap
172	|	Mega-Punch
172	|	Thunder-Punch
172	|	Mega-Kick
172	|	Headbutt
172	|	Body-Slam
172	|	Take-Down
172	|	Double-Edge
172	|	Tail-Whip
172	|	Surf
172	|	Counter
172	|	Seismic-Toss
172	|	Thunder-Shock
172	|	Thunderbolt
172	|	Thunder-Wave
172	|	Thunder
172	|	Toxic
172	|	Mimic
172	|	Double-Team
172	|	Defense-Curl
172	|	Light-Screen
172	|	Reflect
172	|	Bide
172	|	Swift
172	|	Flash
172	|	Rest
172	|	Substitute
172	|	Snore
172	|	Curse
172	|	Flail
172	|	Reversal
172	|	Protect
172	|	Sweet-Kiss
172	|	Mud-Slap
172	|	Zap-Cannon
172	|	Detect
172	|	Endure
172	|	Charm
172	|	Rollout
172	|	Swagger
172	|	Attract
172	|	Sleep-Talk
172	|	Return
172	|	Present
172	|	Frustration
172	|	Encore
172	|	Iron-Tail
172	|	Hidden-Power
172	|	Rain-Dance
172	|	Fake-Out
172	|	Uproar
172	|	Facade
172	|	Follow-Me
172	|	Charge
172	|	Helping-Hand
172	|	Wish
172	|	Secret-Power
172	|	Tickle
172	|	Signal-Beam
172	|	Covet
172	|	Volt-Tackle
172	|	Shock-Wave
172	|	Natural-Gift
172	|	Fling
172	|	Lucky-Chant
172	|	Magnet-Rise
172	|	Nasty-Plot
172	|	Captivate
172	|	Grass-Knot
172	|	Charge-Beam
172	|	Electro-Ball
172	|	Round
172	|	Echoed-Voice
172	|	Bestow
172	|	Volt-Switch
172	|	Electroweb
172	|	Wild-Charge
172	|	Disarming-Voice
172	|	Play-Rough
172	|	Play-Nice
172	|	Confide
172	|	Electric-Terrain
172	|	Nuzzle
172	|	Tera-Blast
172	|	Trailblaze
173	|	Pound
173	|	Mega-Punch
173	|	Mega-Kick
173	|	Headbutt
173	|	Body-Slam
173	|	Double-Edge
173	|	Sing
173	|	Flamethrower
173	|	Psybeam
173	|	Counter
173	|	Seismic-Toss
173	|	Solar-Beam
173	|	Thunder-Wave
173	|	Dig
173	|	Toxic
173	|	Psychic
173	|	Mimic
173	|	Double-Team
173	|	Defense-Curl
173	|	Light-Screen
173	|	Reflect
173	|	Metronome
173	|	Fire-Blast
173	|	Swift
173	|	Amnesia
173	|	Soft-Boiled
173	|	Dream-Eater
173	|	Flash
173	|	Splash
173	|	Rest
173	|	Substitute
173	|	Nightmare
173	|	Snore
173	|	Curse
173	|	Protect
173	|	Sweet-Kiss
173	|	Belly-Drum
173	|	Mud-Slap
173	|	Zap-Cannon
173	|	Icy-Wind
173	|	Detect
173	|	Endure
173	|	Charm
173	|	Rollout
173	|	Swagger
173	|	Attract
173	|	Sleep-Talk
173	|	Return
173	|	Present
173	|	Frustration
173	|	Safeguard
173	|	Encore
173	|	Iron-Tail
173	|	Hidden-Power
173	|	Rain-Dance
173	|	Sunny-Day
173	|	Psych-Up
173	|	Shadow-Ball
173	|	Uproar
173	|	Facade
173	|	Helping-Hand
173	|	Trick
173	|	Role-Play
173	|	Wish
173	|	Magic-Coat
173	|	Recycle
173	|	Endeavor
173	|	Secret-Power
173	|	Hyper-Voice
173	|	Aromatherapy
173	|	Fake-Tears
173	|	Tickle
173	|	Signal-Beam
173	|	Covet
173	|	Magical-Leaf
173	|	Calm-Mind
173	|	Shock-Wave
173	|	Water-Pulse
173	|	Gravity
173	|	Natural-Gift
173	|	Fling
173	|	Copycat
173	|	Last-Resort
173	|	Zen-Headbutt
173	|	Captivate
173	|	Grass-Knot
173	|	Wonder-Room
173	|	Psyshock
173	|	Telekinesis
173	|	After-You
173	|	Round
173	|	Echoed-Voice
173	|	Stored-Power
173	|	Heal-Pulse
173	|	Incinerate
173	|	Work-Up
173	|	Disarming-Voice
173	|	Draining-Kiss
173	|	Misty-Terrain
173	|	Play-Rough
173	|	Confide
173	|	Dazzling-Gleam
173	|	Tera-Blast
173	|	Chilling-Water
173	|	Alluring-Voice
174	|	Pound
174	|	Mega-Punch
174	|	Mega-Kick
174	|	Headbutt
174	|	Body-Slam
174	|	Take-Down
174	|	Double-Edge
174	|	Sing
174	|	Disable
174	|	Flamethrower
174	|	Counter
174	|	Seismic-Toss
174	|	Solar-Beam
174	|	Thunder-Wave
174	|	Dig
174	|	Toxic
174	|	Psychic
174	|	Mimic
174	|	Screech
174	|	Double-Team
174	|	Defense-Curl
174	|	Light-Screen
174	|	Reflect
174	|	Fire-Blast
174	|	Swift
174	|	Dream-Eater
174	|	Flash
174	|	Rest
174	|	Substitute
174	|	Nightmare
174	|	Snore
174	|	Curse
174	|	Protect
174	|	Feint-Attack
174	|	Sweet-Kiss
174	|	Mud-Slap
174	|	Zap-Cannon
174	|	Perish-Song
174	|	Icy-Wind
174	|	Detect
174	|	Endure
174	|	Charm
174	|	Rollout
174	|	Swagger
174	|	Attract
174	|	Sleep-Talk
174	|	Heal-Bell
174	|	Return
174	|	Present
174	|	Frustration
174	|	Safeguard
174	|	Pain-Split
174	|	Encore
174	|	Hidden-Power
174	|	Rain-Dance
174	|	Sunny-Day
174	|	Psych-Up
174	|	Shadow-Ball
174	|	Uproar
174	|	Facade
174	|	Helping-Hand
174	|	Role-Play
174	|	Wish
174	|	Magic-Coat
174	|	Recycle
174	|	Endeavor
174	|	Secret-Power
174	|	Hyper-Voice
174	|	Fake-Tears
174	|	Bounce
174	|	Covet
174	|	Shock-Wave
174	|	Water-Pulse
174	|	Gravity
174	|	Natural-Gift
174	|	Fling
174	|	Copycat
174	|	Punishment
174	|	Last-Resort
174	|	Captivate
174	|	Grass-Knot
174	|	Round
174	|	Echoed-Voice
174	|	Heal-Pulse
174	|	Incinerate
174	|	Work-Up
174	|	Wild-Charge
174	|	Disarming-Voice
174	|	Draining-Kiss
174	|	Misty-Terrain
174	|	Play-Rough
174	|	Confide
174	|	Dazzling-Gleam
174	|	Tera-Blast
174	|	Trailblaze
174	|	Alluring-Voice
175	|	Pound
175	|	Mega-Punch
175	|	Mega-Kick
175	|	Headbutt
175	|	Body-Slam
175	|	Double-Edge
175	|	Growl
175	|	Flamethrower
175	|	Peck
175	|	Counter
175	|	Seismic-Toss
175	|	Solar-Beam
175	|	Thunder-Wave
175	|	Toxic
175	|	Psychic
175	|	Mimic
175	|	Double-Team
175	|	Defense-Curl
175	|	Light-Screen
175	|	Reflect
175	|	Metronome
175	|	Mirror-Move
175	|	Fire-Blast
175	|	Swift
175	|	Soft-Boiled
175	|	Dream-Eater
175	|	Flash
175	|	Rest
175	|	Tri-Attack
175	|	Substitute
175	|	Snore
175	|	Curse
175	|	Protect
175	|	Sweet-Kiss
175	|	Mud-Slap
175	|	Zap-Cannon
175	|	Foresight
175	|	Detect
175	|	Endure
175	|	Charm
175	|	Rollout
175	|	Swagger
175	|	Attract
175	|	Sleep-Talk
175	|	Heal-Bell
175	|	Return
175	|	Present
175	|	Frustration
175	|	Safeguard
175	|	Baton-Pass
175	|	Encore
175	|	Morning-Sun
175	|	Hidden-Power
175	|	Rain-Dance
175	|	Sunny-Day
175	|	Psych-Up
175	|	Ancient-Power
175	|	Shadow-Ball
175	|	Future-Sight
175	|	Rock-Smash
175	|	Uproar
175	|	Facade
175	|	Follow-Me
175	|	Helping-Hand
175	|	Trick
175	|	Wish
175	|	Magic-Coat
175	|	Yawn
175	|	Endeavor
175	|	Secret-Power
175	|	Hyper-Voice
175	|	Signal-Beam
175	|	Extrasensory
175	|	Aerial-Ace
175	|	Covet
175	|	Shock-Wave
175	|	Water-Pulse
175	|	Natural-Gift
175	|	Fling
175	|	Psycho-Shift
175	|	Lucky-Chant
175	|	Last-Resort
175	|	Nasty-Plot
175	|	Zen-Headbutt
175	|	Captivate
175	|	Grass-Knot
175	|	Psyshock
175	|	Telekinesis
175	|	After-You
175	|	Round
175	|	Echoed-Voice
175	|	Stored-Power
175	|	Incinerate
175	|	Bestow
175	|	Work-Up
175	|	Draining-Kiss
175	|	Play-Rough
175	|	Confide
175	|	Mystical-Fire
175	|	Dazzling-Gleam
175	|	Life-Dew
176	|	Pound
176	|	Mega-Punch
176	|	Fly
176	|	Mega-Kick
176	|	Headbutt
176	|	Body-Slam
176	|	Double-Edge
176	|	Growl
176	|	Flamethrower
176	|	Hyper-Beam
176	|	Counter
176	|	Seismic-Toss
176	|	Solar-Beam
176	|	Thunder-Wave
176	|	Toxic
176	|	Psychic
176	|	Mimic
176	|	Double-Team
176	|	Defense-Curl
176	|	Light-Screen
176	|	Reflect
176	|	Metronome
176	|	Fire-Blast
176	|	Swift
176	|	Soft-Boiled
176	|	Dream-Eater
176	|	Sky-Attack
176	|	Flash
176	|	Rest
176	|	Tri-Attack
176	|	Substitute
176	|	Snore
176	|	Curse
176	|	Protect
176	|	Sweet-Kiss
176	|	Mud-Slap
176	|	Zap-Cannon
176	|	Detect
176	|	Endure
176	|	Charm
176	|	Rollout
176	|	Swagger
176	|	Steel-Wing
176	|	Attract
176	|	Sleep-Talk
176	|	Heal-Bell
176	|	Return
176	|	Frustration
176	|	Safeguard
176	|	Baton-Pass
176	|	Encore
176	|	Hidden-Power
176	|	Twister
176	|	Rain-Dance
176	|	Sunny-Day
176	|	Psych-Up
176	|	Ancient-Power
176	|	Shadow-Ball
176	|	Future-Sight
176	|	Rock-Smash
176	|	Uproar
176	|	Heat-Wave
176	|	Facade
176	|	Focus-Punch
176	|	Follow-Me
176	|	Helping-Hand
176	|	Trick
176	|	Wish
176	|	Magic-Coat
176	|	Brick-Break
176	|	Yawn
176	|	Endeavor
176	|	Imprison
176	|	Secret-Power
176	|	Hyper-Voice
176	|	Air-Cutter
176	|	Silver-Wind
176	|	Signal-Beam
176	|	Aerial-Ace
176	|	Covet
176	|	Magical-Leaf
176	|	Shock-Wave
176	|	Water-Pulse
176	|	Roost
176	|	Natural-Gift
176	|	Tailwind
176	|	Fling
176	|	Last-Resort
176	|	Drain-Punch
176	|	Giga-Impact
176	|	Nasty-Plot
176	|	Zen-Headbutt
176	|	Defog
176	|	Captivate
176	|	Grass-Knot
176	|	Ominous-Wind
176	|	Psyshock
176	|	Telekinesis
176	|	After-You
176	|	Round
176	|	Echoed-Voice
176	|	Stored-Power
176	|	Incinerate
176	|	Retaliate
176	|	Bestow
176	|	Work-Up
176	|	Draining-Kiss
176	|	Play-Rough
176	|	Fairy-Wind
176	|	Confide
176	|	Mystical-Fire
176	|	Dazzling-Gleam
176	|	Smart-Strike
176	|	Life-Dew
176	|	Dual-Wingbeat
177	|	Double-Edge
177	|	Leer
177	|	Peck
177	|	Drill-Peck
177	|	Solar-Beam
177	|	Thunder-Wave
177	|	Toxic
177	|	Psychic
177	|	Quick-Attack
177	|	Teleport
177	|	Night-Shade
177	|	Mimic
177	|	Double-Team
177	|	Confuse-Ray
177	|	Light-Screen
177	|	Haze
177	|	Reflect
177	|	Swift
177	|	Dream-Eater
177	|	Sky-Attack
177	|	Flash
177	|	Rest
177	|	Substitute
177	|	Thief
177	|	Nightmare
177	|	Snore
177	|	Curse
177	|	Protect
177	|	Feint-Attack
177	|	Detect
177	|	Giga-Drain
177	|	Endure
177	|	Swagger
177	|	Steel-Wing
177	|	Attract
177	|	Sleep-Talk
177	|	Return
177	|	Frustration
177	|	Pain-Split
177	|	Baton-Pass
177	|	Hidden-Power
177	|	Twister
177	|	Rain-Dance
177	|	Sunny-Day
177	|	Psych-Up
177	|	Shadow-Ball
177	|	Future-Sight
177	|	Heat-Wave
177	|	Facade
177	|	Trick
177	|	Wish
177	|	Magic-Coat
177	|	Skill-Swap
177	|	Imprison
177	|	Refresh
