DexId	|	Name	|	Height	|	Weight	|	Catch_rate	|	Growth_rate	|	Gender_rate	|	Is_baby	|	Is_legendary	|	Is_mythic	|	HP	|	Atk	|	Def	|	SpAtk	|	SpDef	|	Spd	|	ImageId	|	PreviousStageId
817	|	Drizzile	|	7	|	115	|	45	|	medium-slow	|	1	|	FALSE	|	FALSE	|	FALSE	|	65	|	60	|	55	|	95	|	55	|	90	|	817	|	816
818	|	Inteleon	|	19	|	452	|	45	|	medium-slow	|	1	|	FALSE	|	FALSE	|	FALSE	|	70	|	85	|	65	|	125	|	65	|	120	|	818	|	817
819	|	Skwovet	|	3	|	25	|	255	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	70	|	55	|	55	|	35	|	35	|	25	|	819	|	
820	|	Greedent	|	6	|	60	|	90	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	120	|	95	|	95	|	55	|	75	|	20	|	820	|	819
821	|	Rookidee	|	2	|	18	|	255	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	38	|	47	|	35	|	33	|	35	|	57	|	821	|	
822	|	Corvisquire	|	8	|	160	|	120	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	68	|	67	|	55	|	43	|	55	|	77	|	822	|	821
823	|	Corviknight	|	22	|	750	|	45	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	98	|	87	|	105	|	53	|	85	|	67	|	823	|	822
824	|	Blipbug	|	4	|	80	|	255	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	25	|	20	|	20	|	25	|	45	|	45	|	824	|	
825	|	Dottler	|	4	|	195	|	120	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	50	|	35	|	80	|	50	|	90	|	30	|	825	|	824
826	|	Orbeetle	|	4	|	408	|	45	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	60	|	45	|	110	|	80	|	120	|	90	|	826	|	825
827	|	Nickit	|	6	|	89	|	255	|	fast	|	4	|	FALSE	|	FALSE	|	FALSE	|	40	|	28	|	28	|	47	|	52	|	50	|	827	|	
828	|	Thievul	|	12	|	199	|	127	|	fast	|	4	|	FALSE	|	FALSE	|	FALSE	|	70	|	58	|	58	|	87	|	92	|	90	|	828	|	827
829	|	Gossifleur	|	4	|	22	|	190	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	40	|	40	|	60	|	40	|	60	|	10	|	829	|	
830	|	Eldegoss	|	5	|	25	|	75	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	60	|	50	|	90	|	80	|	120	|	60	|	830	|	829
831	|	Wooloo	|	6	|	60	|	255	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	42	|	40	|	55	|	40	|	45	|	48	|	831	|	
832	|	Dubwool	|	13	|	430	|	127	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	72	|	80	|	100	|	60	|	90	|	88	|	832	|	831
833	|	Chewtle	|	3	|	85	|	255	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	50	|	64	|	50	|	38	|	38	|	44	|	833	|	
834	|	Drednaw	|	10	|	1155	|	75	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	90	|	115	|	90	|	48	|	68	|	74	|	834	|	833
835	|	Yamper	|	3	|	135	|	255	|	fast	|	4	|	FALSE	|	FALSE	|	FALSE	|	59	|	45	|	50	|	40	|	50	|	26	|	835	|	
836	|	Boltund	|	10	|	340	|	45	|	fast	|	4	|	FALSE	|	FALSE	|	FALSE	|	69	|	90	|	60	|	90	|	60	|	121	|	836	|	835
837	|	Rolycoly	|	3	|	120	|	255	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	30	|	40	|	50	|	40	|	50	|	30	|	837	|	
838	|	Carkol	|	11	|	780	|	120	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	80	|	60	|	90	|	60	|	70	|	50	|	838	|	837
839	|	Coalossal	|	28	|	3105	|	45	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	110	|	80	|	120	|	80	|	90	|	30	|	839	|	838
840	|	Applin	|	2	|	5	|	255	|	slow-then-very-fast	|	4	|	FALSE	|	FALSE	|	FALSE	|	40	|	40	|	80	|	40	|	40	|	20	|	840	|	
841	|	Flapple	|	3	|	10	|	45	|	slow-then-very-fast	|	4	|	FALSE	|	FALSE	|	FALSE	|	70	|	110	|	80	|	95	|	60	|	70	|	841	|	840
842	|	Appletun	|	4	|	130	|	45	|	slow-then-very-fast	|	4	|	FALSE	|	FALSE	|	FALSE	|	110	|	85	|	80	|	100	|	80	|	30	|	842	|	840
843	|	Silicobra	|	22	|	76	|	255	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	52	|	57	|	75	|	35	|	50	|	46	|	843	|	
844	|	Sandaconda	|	38	|	655	|	120	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	72	|	107	|	125	|	65	|	70	|	71	|	844	|	843
845	|	Cramorant	|	8	|	180	|	45	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	70	|	85	|	55	|	85	|	95	|	85	|	845	|	
846	|	Arrokuda	|	5	|	10	|	255	|	slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	41	|	63	|	40	|	40	|	30	|	66	|	846	|	
847	|	Barraskewda	|	13	|	300	|	60	|	slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	61	|	123	|	60	|	60	|	50	|	136	|	847	|	846
848	|	Toxel	|	4	|	110	|	75	|	medium-slow	|	4	|	TRUE	|	FALSE	|	FALSE	|	40	|	38	|	35	|	54	|	35	|	40	|	848	|	
849	|	Toxtricity	|	16	|	400	|	45	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	75	|	98	|	70	|	114	|	70	|	75	|	849	|	848
850	|	Sizzlipede	|	7	|	10	|	190	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	50	|	65	|	45	|	50	|	50	|	45	|	850	|	
851	|	Centiskorch	|	30	|	1200	|	75	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	100	|	115	|	65	|	90	|	90	|	65	|	851	|	850
852	|	Clobbopus	|	6	|	40	|	180	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	50	|	68	|	60	|	50	|	50	|	32	|	852	|	
853	|	Grapploct	|	16	|	390	|	45	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	80	|	118	|	90	|	70	|	80	|	42	|	853	|	852
854	|	Sinistea	|	1	|	2	|	120	|	medium	|	-1	|	FALSE	|	FALSE	|	FALSE	|	40	|	45	|	45	|	74	|	54	|	50	|	854	|	
855	|	Polteageist	|	2	|	4	|	60	|	medium	|	-1	|	FALSE	|	FALSE	|	FALSE	|	60	|	65	|	65	|	134	|	114	|	70	|	855	|	854
856	|	Hatenna	|	4	|	34	|	235	|	slow	|	8	|	FALSE	|	FALSE	|	FALSE	|	42	|	30	|	45	|	56	|	53	|	39	|	856	|	
857	|	Hattrem	|	6	|	48	|	120	|	slow	|	8	|	FALSE	|	FALSE	|	FALSE	|	57	|	40	|	65	|	86	|	73	|	49	|	857	|	856
858	|	Hatterene	|	21	|	51	|	45	|	slow	|	8	|	FALSE	|	FALSE	|	FALSE	|	57	|	90	|	95	|	136	|	103	|	29	|	858	|	857
859	|	Impidimp	|	4	|	55	|	255	|	medium	|	0	|	FALSE	|	FALSE	|	FALSE	|	45	|	45	|	30	|	55	|	40	|	50	|	859	|	
860	|	Morgrem	|	8	|	125	|	120	|	medium	|	0	|	FALSE	|	FALSE	|	FALSE	|	65	|	60	|	45	|	75	|	55	|	70	|	860	|	859
861	|	Grimmsnarl	|	15	|	610	|	45	|	medium	|	0	|	FALSE	|	FALSE	|	FALSE	|	95	|	120	|	65	|	95	|	75	|	60	|	861	|	860
862	|	Obstagoon	|	16	|	460	|	45	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	93	|	90	|	101	|	60	|	81	|	95	|	862	|	264
863	|	Perrserker	|	8	|	280	|	90	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	70	|	110	|	100	|	50	|	60	|	50	|	863	|	52
864	|	Cursola	|	10	|	4	|	30	|	fast	|	6	|	FALSE	|	FALSE	|	FALSE	|	60	|	95	|	50	|	145	|	130	|	30	|	864	|	222
865	|	Sirfetchd	|	8	|	1170	|	45	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	62	|	135	|	95	|	68	|	82	|	65	|	865	|	83
866	|	Mr-Rime	|	15	|	582	|	45	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	80	|	85	|	75	|	110	|	100	|	70	|	866	|	122
867	|	Runerigus	|	16	|	666	|	90	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	58	|	95	|	145	|	50	|	105	|	30	|	867	|	562
868	|	Milcery	|	2	|	3	|	200	|	medium	|	8	|	FALSE	|	FALSE	|	FALSE	|	45	|	40	|	40	|	50	|	61	|	34	|	868	|	
869	|	Alcremie	|	3	|	5	|	100	|	medium	|	8	|	FALSE	|	FALSE	|	FALSE	|	65	|	60	|	75	|	110	|	121	|	64	|	869	|	868
870	|	Falinks	|	30	|	620	|	45	|	medium	|	-1	|	FALSE	|	FALSE	|	FALSE	|	65	|	100	|	100	|	70	|	60	|	75	|	870	|	
871	|	Pincurchin	|	3	|	10	|	75	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	48	|	101	|	95	|	91	|	85	|	15	|	871	|	
872	|	Snom	|	3	|	38	|	190	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	30	|	25	|	35	|	45	|	30	|	20	|	872	|	
873	|	Frosmoth	|	13	|	420	|	75	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	70	|	65	|	60	|	125	|	90	|	65	|	873	|	872
874	|	Stonjourner	|	25	|	5200	|	60	|	slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	100	|	125	|	135	|	20	|	20	|	70	|	874	|	
875	|	Eiscue	|	14	|	890	|	60	|	slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	75	|	80	|	110	|	65	|	90	|	50	|	875	|	
876	|	Indeedee	|	9	|	280	|	30	|	fast	|	4	|	FALSE	|	FALSE	|	FALSE	|	60	|	65	|	55	|	105	|	95	|	95	|	876	|	
877	|	Morpeko	|	3	|	30	|	180	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	58	|	95	|	58	|	70	|	58	|	97	|	877	|	
878	|	Cufant	|	12	|	1000	|	190	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	72	|	80	|	49	|	40	|	49	|	40	|	878	|	
879	|	Copperajah	|	30	|	6500	|	90	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	122	|	130	|	69	|	80	|	69	|	30	|	879	|	878
880	|	Dracozolt	|	18	|	1900	|	45	|	slow	|	-1	|	FALSE	|	FALSE	|	FALSE	|	90	|	100	|	90	|	80	|	70	|	75	|	880	|	
881	|	Arctozolt	|	23	|	1500	|	45	|	slow	|	-1	|	FALSE	|	FALSE	|	FALSE	|	90	|	100	|	90	|	90	|	80	|	55	|	881	|	
882	|	Dracovish	|	23	|	2150	|	45	|	slow	|	-1	|	FALSE	|	FALSE	|	FALSE	|	90	|	90	|	100	|	70	|	80	|	75	|	882	|	
883	|	Arctovish	|	20	|	1750	|	45	|	slow	|	-1	|	FALSE	|	FALSE	|	FALSE	|	90	|	90	|	100	|	80	|	90	|	55	|	883	|	
884	|	Duraludon	|	18	|	400	|	45	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	70	|	95	|	115	|	120	|	50	|	85	|	884	|	
885	|	Dreepy	|	5	|	20	|	45	|	slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	28	|	60	|	30	|	40	|	30	|	82	|	885	|	
886	|	Drakloak	|	14	|	110	|	45	|	slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	68	|	80	|	50	|	60	|	50	|	102	|	886	|	885
887	|	Dragapult	|	30	|	500	|	45	|	slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	88	|	120	|	75	|	100	|	75	|	142	|	887	|	886
888	|	Zacian	|	28	|	1100	|	10	|	slow	|	-1	|	FALSE	|	TRUE	|	FALSE	|	92	|	120	|	115	|	80	|	115	|	138	|	888	|	
889	|	Zamazenta	|	29	|	2100	|	10	|	slow	|	-1	|	FALSE	|	TRUE	|	FALSE	|	92	|	120	|	115	|	80	|	115	|	138	|	889	|	
890	|	Eternatus	|	200	|	9500	|	255	|	slow	|	-1	|	FALSE	|	TRUE	|	FALSE	|	140	|	85	|	95	|	145	|	95	|	130	|	890	|	
891	|	Kubfu	|	6	|	120	|	3	|	slow	|	1	|	FALSE	|	TRUE	|	FALSE	|	60	|	90	|	60	|	53	|	50	|	72	|	891	|	
892	|	Urshifu	|	19	|	1050	|	3	|	slow	|	1	|	FALSE	|	TRUE	|	FALSE	|	100	|	130	|	100	|	63	|	60	|	97	|	892	|	891
893	|	Zarude	|	18	|	700	|	3	|	slow	|	-1	|	FALSE	|	FALSE	|	TRUE	|	105	|	120	|	105	|	70	|	95	|	105	|	893	|	
894	|	Regieleki	|	12	|	1450	|	3	|	slow	|	-1	|	FALSE	|	TRUE	|	FALSE	|	80	|	100	|	50	|	100	|	50	|	200	|	894	|	
895	|	Regidrago	|	21	|	2000	|	3	|	slow	|	-1	|	FALSE	|	TRUE	|	FALSE	|	200	|	100	|	50	|	100	|	50	|	80	|	895	|	
896	|	Glastrier	|	22	|	8000	|	3	|	slow	|	-1	|	FALSE	|	TRUE	|	FALSE	|	100	|	145	|	130	|	65	|	110	|	30	|	896	|	
897	|	Spectrier	|	20	|	445	|	3	|	slow	|	-1	|	FALSE	|	TRUE	|	FALSE	|	100	|	65	|	60	|	145	|	80	|	130	|	897	|	
898	|	Calyrex	|	11	|	77	|	3	|	slow	|	-1	|	FALSE	|	TRUE	|	FALSE	|	100	|	80	|	80	|	80	|	80	|	80	|	898	|	
899	|	Wyrdeer	|	18	|	951	|	135	|	slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	103	|	105	|	72	|	105	|	75	|	65	|	899	|	234
900	|	Kleavor	|	18	|	890	|	115	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	70	|	135	|	95	|	45	|	70	|	85	|	900	|	123
901	|	Ursaluna	|	24	|	2900	|	75	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	130	|	140	|	105	|	45	|	80	|	50	|	901	|	217
902	|	Basculegion	|	30	|	1100	|	135	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	120	|	112	|	65	|	80	|	75	|	78	|	902	|	550
903	|	Sneasler	|	13	|	430	|	135	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	80	|	130	|	60	|	40	|	80	|	120	|	903	|	215
904	|	Overqwil	|	25	|	605	|	135	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	85	|	115	|	95	|	65	|	65	|	85	|	904	|	211
905	|	Enamorus	|	16	|	480	|	3	|	slow	|	8	|	FALSE	|	TRUE	|	FALSE	|	74	|	115	|	70	|	135	|	80	|	106	|	905	|	
906	|	Sprigatito	|	4	|	41	|	45	|	medium-slow	|	1	|	FALSE	|	FALSE	|	FALSE	|	40	|	61	|	54	|	45	|	45	|	65	|	906	|	
907	|	Floragato	|	9	|	122	|	45	|	medium-slow	|	1	|	FALSE	|	FALSE	|	FALSE	|	61	|	80	|	63	|	60	|	63	|	83	|	907	|	906
908	|	Meowscarada	|	15	|	312	|	45	|	medium-slow	|	1	|	FALSE	|	FALSE	|	FALSE	|	76	|	110	|	70	|	81	|	70	|	123	|	908	|	907
909	|	Fuecoco	|	4	|	98	|	45	|	medium-slow	|	1	|	FALSE	|	FALSE	|	FALSE	|	67	|	45	|	59	|	63	|	40	|	36	|	909	|	
910	|	Crocalor	|	10	|	307	|	45	|	medium-slow	|	1	|	FALSE	|	FALSE	|	FALSE	|	81	|	55	|	78	|	90	|	58	|	49	|	910	|	909
911	|	Skeledirge	|	16	|	3265	|	45	|	medium-slow	|	1	|	FALSE	|	FALSE	|	FALSE	|	104	|	75	|	100	|	110	|	75	|	66	|	911	|	910
912	|	Quaxly	|	5	|	61	|	45	|	medium-slow	|	1	|	FALSE	|	FALSE	|	FALSE	|	55	|	65	|	45	|	50	|	45	|	50	|	912	|	
913	|	Quaxwell	|	12	|	215	|	45	|	medium-slow	|	1	|	FALSE	|	FALSE	|	FALSE	|	70	|	85	|	65	|	65	|	60	|	65	|	913	|	912
914	|	Quaquaval	|	18	|	619	|	45	|	medium-slow	|	1	|	FALSE	|	FALSE	|	FALSE	|	85	|	120	|	80	|	85	|	75	|	85	|	914	|	913
915	|	Lechonk	|	5	|	102	|	255	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	54	|	45	|	40	|	35	|	45	|	35	|	915	|	
916	|	Oinkologne	|	10	|	1200	|	100	|	medium	|	0	|	FALSE	|	FALSE	|	FALSE	|	110	|	100	|	75	|	59	|	80	|	65	|	916	|	915
917	|	Tarountula	|	3	|	40	|	255	|	slow-then-very-fast	|	4	|	FALSE	|	FALSE	|	FALSE	|	35	|	41	|	45	|	29	|	40	|	20	|	917	|	
918	|	Spidops	|	10	|	165	|	120	|	slow-then-very-fast	|	4	|	FALSE	|	FALSE	|	FALSE	|	60	|	79	|	92	|	52	|	86	|	35	|	918	|	917
919	|	Nymble	|	2	|	10	|	190	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	33	|	46	|	40	|	21	|	25	|	45	|	919	|	
920	|	Lokix	|	10	|	175	|	30	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	71	|	102	|	78	|	52	|	55	|	92	|	920	|	919
921	|	Pawmi	|	3	|	25	|	190	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	45	|	50	|	20	|	40	|	25	|	60	|	921	|	
922	|	Pawmo	|	4	|	65	|	80	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	60	|	75	|	40	|	50	|	40	|	85	|	922	|	921
923	|	Pawmot	|	9	|	410	|	45	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	70	|	115	|	70	|	70	|	60	|	105	|	923	|	922
924	|	Tandemaus	|	3	|	18	|	150	|	fast	|	-1	|	FALSE	|	FALSE	|	FALSE	|	50	|	50	|	45	|	40	|	45	|	75	|	924	|	
925	|	Maushold	|	3	|	23	|	75	|	fast	|	-1	|	FALSE	|	FALSE	|	FALSE	|	74	|	75	|	70	|	65	|	75	|	111	|	925	|	924
926	|	Fidough	|	3	|	109	|	190	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	37	|	55	|	70	|	30	|	55	|	65	|	926	|	
927	|	Dachsbun	|	5	|	149	|	90	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	57	|	80	|	115	|	50	|	80	|	95	|	927	|	926
928	|	Smoliv	|	3	|	65	|	255	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	41	|	35	|	45	|	58	|	51	|	30	|	928	|	
929	|	Dolliv	|	6	|	119	|	120	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	52	|	53	|	60	|	78	|	78	|	33	|	929	|	928
930	|	Arboliva	|	14	|	482	|	45	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	78	|	69	|	90	|	125	|	109	|	39	|	930	|	929
931	|	Squawkabilly	|	6	|	24	|	190	|	slow-then-very-fast	|	4	|	FALSE	|	FALSE	|	FALSE	|	82	|	96	|	51	|	45	|	51	|	92	|	931	|	
932	|	Nacli	|	4	|	160	|	255	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	55	|	55	|	75	|	35	|	35	|	25	|	932	|	
933	|	Naclstack	|	6	|	1050	|	120	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	60	|	60	|	100	|	35	|	65	|	35	|	933	|	932
934	|	Garganacl	|	23	|	2400	|	45	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	100	|	100	|	130	|	45	|	90	|	35	|	934	|	933
935	|	Charcadet	|	6	|	105	|	90	|	slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	40	|	50	|	40	|	50	|	40	|	35	|	935	|	
936	|	Armarouge	|	15	|	850	|	25	|	slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	85	|	60	|	100	|	125	|	80	|	75	|	936	|	935
937	|	Ceruledge	|	16	|	620	|	25	|	slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	75	|	125	|	80	|	60	|	100	|	85	|	937	|	935
938	|	Tadbulb	|	3	|	4	|	190	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	61	|	31	|	41	|	59	|	35	|	45	|	938	|	
939	|	Bellibolt	|	12	|	1130	|	50	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	109	|	64	|	91	|	103	|	83	|	45	|	939	|	938
940	|	Wattrel	|	4	|	36	|	180	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	40	|	40	|	35	|	55	|	40	|	70	|	940	|	
941	|	Kilowattrel	|	14	|	386	|	90	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	70	|	70	|	60	|	105	|	60	|	125	|	941	|	940
942	|	Maschiff	|	5	|	160	|	150	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	60	|	78	|	60	|	40	|	51	|	51	|	942	|	
943	|	Mabosstiff	|	11	|	610	|	75	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	80	|	120	|	90	|	60	|	70	|	85	|	943	|	942
944	|	Shroodle	|	2	|	7	|	190	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	40	|	65	|	35	|	40	|	35	|	75	|	944	|	
945	|	Grafaiai	|	7	|	272	|	90	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	63	|	95	|	65	|	80	|	72	|	110	|	945	|	944
946	|	Bramblin	|	6	|	6	|	190	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	40	|	65	|	30	|	45	|	35	|	60	|	946	|	
947	|	Brambleghast	|	12	|	60	|	45	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	55	|	115	|	70	|	80	|	70	|	90	|	947	|	946
948	|	Toedscool	|	9	|	330	|	190	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	40	|	40	|	35	|	50	|	100	|	70	|	948	|	
949	|	Toedscruel	|	19	|	580	|	90	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	80	|	70	|	65	|	80	|	120	|	100	|	949	|	948
950	|	Klawf	|	13	|	790	|	120	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	70	|	100	|	115	|	35	|	55	|	75	|	950	|	
951	|	Capsakid	|	3	|	30	|	190	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	50	|	62	|	40	|	62	|	40	|	50	|	951	|	
952	|	Scovillain	|	9	|	150	|	75	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	65	|	108	|	65	|	108	|	65	|	75	|	952	|	951
953	|	Rellor	|	2	|	10	|	190	|	fast	|	4	|	FALSE	|	FALSE	|	FALSE	|	41	|	50	|	60	|	31	|	58	|	30	|	953	|	
954	|	Rabsca	|	3	|	35	|	45	|	fast	|	4	|	FALSE	|	FALSE	|	FALSE	|	75	|	50	|	85	|	115	|	100	|	45	|	954	|	953
955	|	Flittle	|	2	|	15	|	120	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	30	|	35	|	30	|	55	|	30	|	75	|	955	|	
956	|	Espathra	|	19	|	900	|	60	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	95	|	60	|	60	|	101	|	60	|	105	|	956	|	955
957	|	Tinkatink	|	4	|	89	|	190	|	medium-slow	|	8	|	FALSE	|	FALSE	|	FALSE	|	50	|	45	|	45	|	35	|	64	|	58	|	957	|	
958	|	Tinkatuff	|	7	|	591	|	90	|	medium-slow	|	8	|	FALSE	|	FALSE	|	FALSE	|	65	|	55	|	55	|	45	|	82	|	78	|	958	|	957
959	|	Tinkaton	|	7	|	1128	|	45	|	medium-slow	|	8	|	FALSE	|	FALSE	|	FALSE	|	85	|	75	|	77	|	70	|	105	|	94	|	959	|	958
960	|	Wiglett	|	12	|	18	|	255	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	10	|	55	|	25	|	35	|	25	|	95	|	960	|	
961	|	Wugtrio	|	12	|	54	|	50	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	35	|	100	|	50	|	50	|	70	|	120	|	961	|	960
962	|	Bombirdier	|	15	|	429	|	25	|	slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	70	|	103	|	85	|	60	|	85	|	82	|	962	|	
963	|	Finizen	|	13	|	602	|	200	|	slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	70	|	45	|	40	|	45	|	40	|	75	|	963	|	
964	|	Palafin	|	13	|	602	|	45	|	slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	100	|	70	|	72	|	53	|	62	|	100	|	964	|	963
965	|	Varoom	|	10	|	350	|	190	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	45	|	70	|	63	|	30	|	45	|	47	|	965	|	
966	|	Revavroom	|	18	|	1200	|	75	|	medium	|	4	|	FALSE	|	FALSE	|	FALSE	|	80	|	119	|	90	|	54	|	67	|	90	|	966	|	965
967	|	Cyclizar	|	16	|	630	|	190	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	70	|	95	|	65	|	85	|	65	|	121	|	967	|	
968	|	Orthworm	|	25	|	3100	|	25	|	slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	70	|	85	|	145	|	60	|	55	|	65	|	968	|	
969	|	Glimmet	|	7	|	80	|	70	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	48	|	35	|	42	|	105	|	60	|	60	|	969	|	
970	|	Glimmora	|	15	|	450	|	25	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	83	|	55	|	90	|	130	|	81	|	86	|	970	|	969
971	|	Greavard	|	6	|	350	|	120	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	50	|	61	|	60	|	30	|	55	|	34	|	971	|	
972	|	Houndstone	|	20	|	150	|	60	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	72	|	101	|	100	|	50	|	97	|	68	|	972	|	971
973	|	Flamigo	|	16	|	370	|	100	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	82	|	115	|	74	|	75	|	64	|	90	|	973	|	
974	|	Cetoddle	|	12	|	450	|	150	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	108	|	68	|	45	|	30	|	40	|	43	|	974	|	
975	|	Cetitan	|	45	|	7000	|	50	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	170	|	113	|	65	|	45	|	55	|	73	|	975	|	974
976	|	Veluza	|	25	|	900	|	100	|	fast	|	4	|	FALSE	|	FALSE	|	FALSE	|	90	|	102	|	73	|	78	|	65	|	70	|	976	|	
977	|	Dondozo	|	120	|	2200	|	25	|	slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	150	|	100	|	115	|	65	|	65	|	35	|	977	|	
978	|	Tatsugiri	|	3	|	80	|	100	|	medium-slow	|	4	|	FALSE	|	FALSE	|	FALSE	|	68	|	50	|	60	|	120	|	95	|	82	|	978	|	
